subdistrict_id,province_id,province,city_id,city,type,subdistrict_name
3939,8,Jambi,280,Merangin,Kabupaten,Bangko Barat
3940,8,Jambi,280,Merangin,Kabupaten,Batang Masumai
3941,8,Jambi,280,Merangin,Kabupaten,Jangkat
3942,8,Jambi,280,Merangin,Kabupaten,Lembah Masurai
3943,8,Jambi,280,Merangin,Kabupaten,Margo Tabir
3944,8,Jambi,280,Merangin,Kabupaten,Muara Siau
3945,8,Jambi,280,Merangin,Kabupaten,Nalo Tantan
3946,8,Jambi,280,Merangin,Kabupaten,Pamenang
3947,8,Jambi,280,Merangin,Kabupaten,Pamenang Barat
3948,8,Jambi,280,Merangin,Kabupaten,Pamenang Selatan
3949,8,Jambi,280,Merangin,Kabupaten,Pangkalan Jambu
3950,8,Jambi,280,Merangin,Kabupaten,Renah Pembarap
3951,8,Jambi,280,Merangin,Kabupaten,Renah Pemenang
3952,8,Jambi,280,Merangin,Kabupaten,Sungai Manau
3953,8,Jambi,280,Merangin,Kabupaten,Sungai Tenang
3954,8,Jambi,280,Merangin,Kabupaten,Tabir
3955,8,Jambi,280,Merangin,Kabupaten,Tabir Barat
3956,8,Jambi,280,Merangin,Kabupaten,Tabir Ilir
3957,8,Jambi,280,Merangin,Kabupaten,Tabir Lintas
3958,8,Jambi,280,Merangin,Kabupaten,Tabir Selatan
3959,8,Jambi,280,Merangin,Kabupaten,Tabir Timur
3960,8,Jambi,280,Merangin,Kabupaten,Tabir Ulu
3961,8,Jambi,280,Merangin,Kabupaten,Tiang Pumpung
3962,24,Papua,281,Merauke,Kabupaten,Animha
3963,24,Papua,281,Merauke,Kabupaten,Eligobel
3964,24,Papua,281,Merauke,Kabupaten,Ilyawab
3965,24,Papua,281,Merauke,Kabupaten,Jagebob
3966,24,Papua,281,Merauke,Kabupaten,Kaptel
3967,24,Papua,281,Merauke,Kabupaten,Kimaam
3968,24,Papua,281,Merauke,Kabupaten,Kurik
3969,24,Papua,281,Merauke,Kabupaten,Malind
3970,24,Papua,281,Merauke,Kabupaten,Merauke
3971,24,Papua,281,Merauke,Kabupaten,Muting
3972,24,Papua,281,Merauke,Kabupaten,Naukenjerai
3973,24,Papua,281,Merauke,Kabupaten,Ngguti (Nggunti)
3974,24,Papua,281,Merauke,Kabupaten,Okaba
3975,24,Papua,281,Merauke,Kabupaten,Semangga
3976,24,Papua,281,Merauke,Kabupaten,Sota
3977,24,Papua,281,Merauke,Kabupaten,Tabonji
3978,24,Papua,281,Merauke,Kabupaten,Tanah Miring
3979,24,Papua,281,Merauke,Kabupaten,Tubang
3980,24,Papua,281,Merauke,Kabupaten,Ulilin
3981,24,Papua,281,Merauke,Kabupaten,Waan
3982,18,Lampung,282,Mesuji,Kabupaten,Mesuji
3983,18,Lampung,282,Mesuji,Kabupaten,Mesuji Timur
3984,18,Lampung,282,Mesuji,Kabupaten,Panca Jaya
3985,18,Lampung,282,Mesuji,Kabupaten,Rawa Jitu Utara
3986,18,Lampung,282,Mesuji,Kabupaten,Simpang Pematang
3987,18,Lampung,282,Mesuji,Kabupaten,Tanjung Raya
3988,18,Lampung,282,Mesuji,Kabupaten,Way Serdang
3989,18,Lampung,283,Metro,Kota,Metro Barat
3990,18,Lampung,283,Metro,Kota,Metro Pusat
3991,18,Lampung,283,Metro,Kota,Metro Selatan
3992,18,Lampung,283,Metro,Kota,Metro Timur
3993,18,Lampung,283,Metro,Kota,Metro Utara
3994,24,Papua,284,Mimika,Kabupaten,Agimuga
3995,24,Papua,284,Mimika,Kabupaten,Jila
3996,24,Papua,284,Mimika,Kabupaten,Jita
3997,24,Papua,284,Mimika,Kabupaten,Kuala Kencana
3998,24,Papua,284,Mimika,Kabupaten,Mimika Barat (Mibar)
3999,24,Papua,284,Mimika,Kabupaten,Mimika Barat Jauh
4000,24,Papua,284,Mimika,Kabupaten,Mimika Barat Tengah
4001,24,Papua,284,Mimika,Kabupaten,Mimika Baru
4002,24,Papua,284,Mimika,Kabupaten,Mimika Timur
4003,24,Papua,284,Mimika,Kabupaten,Mimika Timur Jauh
4004,24,Papua,284,Mimika,Kabupaten,Mimika Timur Tengah
4005,24,Papua,284,Mimika,Kabupaten,Tembagapura
4006,31,Sulawesi Utara,285,Minahasa,Kabupaten,Eris
4007,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kakas
4008,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kakas Barat
4009,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kawangkoan
4010,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kawangkoan Barat
4011,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kawangkoan Utara
4012,31,Sulawesi Utara,285,Minahasa,Kabupaten,Kombi
4013,31,Sulawesi Utara,285,Minahasa,Kabupaten,Langowan Barat
4014,31,Sulawesi Utara,285,Minahasa,Kabupaten,Langowan Selatan
4015,31,Sulawesi Utara,285,Minahasa,Kabupaten,Langowan Timur
4016,31,Sulawesi Utara,285,Minahasa,Kabupaten,Langowan Utara
4017,31,Sulawesi Utara,285,Minahasa,Kabupaten,Lembean Timur
4018,31,Sulawesi Utara,285,Minahasa,Kabupaten,Mandolang
4019,31,Sulawesi Utara,285,Minahasa,Kabupaten,Pineleng
4020,31,Sulawesi Utara,285,Minahasa,Kabupaten,Remboken
4021,31,Sulawesi Utara,285,Minahasa,Kabupaten,Sonder
4022,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tombariri
4023,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tombariri Timur
4024,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tombulu
4025,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tompaso
4026,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tompaso Barat
4027,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tondano Barat
4028,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tondano Selatan
4029,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tondano Timur
4030,31,Sulawesi Utara,285,Minahasa,Kabupaten,Tondano Utara
4031,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Amurang
4032,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Amurang Barat
4033,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Amurang Timur
4034,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Kumelembuai
4035,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Maesaan
4036,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Modoinding
4037,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Motoling
4038,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Motoling Barat
4039,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Motoling Timur
4040,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Ranoyapo
4041,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Sinonsayang
4042,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Suluun Tareran
4043,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Tareran
4044,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Tatapaan
4045,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Tenga
4046,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Tompaso Baru
4047,31,Sulawesi Utara,286,Minahasa Selatan,Kabupaten,Tumpaan
4048,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Belang
4049,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Pasan
4050,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Pusomaen
4051,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Ratahan
4052,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Ratahan Timur
4053,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Ratatotok
4054,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Silian Raya
4055,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Tombatu
4056,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Tombatu Timur
4057,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Tombatu Utara
4058,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Touluaan
4059,31,Sulawesi Utara,287,Minahasa Tenggara,Kabupaten,Touluaan Selatan
4060,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Airmadidi
4061,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Dimembe
4062,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Kalawat
4063,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Kauditan
4064,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Kema
4065,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Likupang Barat
4066,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Likupang Selatan
4067,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Likupang Timur
4068,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Talawaan
4069,31,Sulawesi Utara,288,Minahasa Utara,Kabupaten,Wori
4070,11,Jawa Timur,289,Mojokerto,Kabupaten,Bangsal
4071,11,Jawa Timur,289,Mojokerto,Kabupaten,Dawar Blandong
4072,11,Jawa Timur,289,Mojokerto,Kabupaten,Dlanggu
4073,11,Jawa Timur,289,Mojokerto,Kabupaten,Gedeg
4074,11,Jawa Timur,289,Mojokerto,Kabupaten,Gondang
4075,11,Jawa Timur,289,Mojokerto,Kabupaten,Jatirejo
4076,11,Jawa Timur,289,Mojokerto,Kabupaten,Jetis
4077,11,Jawa Timur,289,Mojokerto,Kabupaten,Kemlagi
4078,11,Jawa Timur,289,Mojokerto,Kabupaten,Kutorejo
4079,11,Jawa Timur,289,Mojokerto,Kabupaten,Mojoanyar
4080,11,Jawa Timur,289,Mojokerto,Kabupaten,Mojosari
4081,11,Jawa Timur,289,Mojokerto,Kabupaten,Ngoro
4082,11,Jawa Timur,289,Mojokerto,Kabupaten,Pacet
4083,11,Jawa Timur,289,Mojokerto,Kabupaten,Pungging
4084,11,Jawa Timur,289,Mojokerto,Kabupaten,Puri
4085,11,Jawa Timur,289,Mojokerto,Kabupaten,Sooko
4086,11,Jawa Timur,289,Mojokerto,Kabupaten,Trawas
4087,11,Jawa Timur,289,Mojokerto,Kabupaten,Trowulan
4088,11,Jawa Timur,290,Mojokerto,Kota,Magersari
4089,11,Jawa Timur,290,Mojokerto,Kota,Prajurit Kulon
4090,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bahodopi
4091,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bumi Raya
4092,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Barat
4093,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Pesisir
4094,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Selatan
4095,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Tengah
4096,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Timur
4097,29,Sulawesi Tengah,291,Morowali,Kabupaten,Bungku Utara
4098,29,Sulawesi Tengah,291,Morowali,Kabupaten,Lembo
4099,29,Sulawesi Tengah,291,Morowali,Kabupaten,Lembo Raya
4100,29,Sulawesi Tengah,291,Morowali,Kabupaten,Mamosalato
4101,29,Sulawesi Tengah,291,Morowali,Kabupaten,Menui Kepulauan
4102,29,Sulawesi Tengah,291,Morowali,Kabupaten,Mori Atas
4103,29,Sulawesi Tengah,291,Morowali,Kabupaten,Mori Utara
4104,29,Sulawesi Tengah,291,Morowali,Kabupaten,Petasia
4105,29,Sulawesi Tengah,291,Morowali,Kabupaten,Petasia Barat
4106,29,Sulawesi Tengah,291,Morowali,Kabupaten,Petasia Timur
4107,29,Sulawesi Tengah,291,Morowali,Kabupaten,Soyo Jaya
4108,29,Sulawesi Tengah,291,Morowali,Kabupaten,Wita Ponda
4109,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Abab
4110,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Benakat
4111,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Gelumbang
4112,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Gunung Megang
4113,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Kelekar
4114,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Lawang Kidul
4115,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Lembak
4116,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Lubai
4117,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Muara Belida
4118,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Muara Enim
4119,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Penukal (Penukal Abab)
4120,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Penukal Utara
4121,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Rambang
4122,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Rambang Dangku
4123,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Semendo Darat Laut
4124,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Semendo Darat Tengah
4125,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Semendo Darat Ulu
4126,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Sungai Rotan
4127,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Talang Ubi
4128,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Tanah Abang
4129,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Tanjung Agung
4130,33,Sumatera Selatan,292,Muara Enim,Kabupaten,Ujan Mas
4131,8,Jambi,293,Muaro Jambi,Kabupaten,Bahar Selatan
4132,8,Jambi,293,Muaro Jambi,Kabupaten,Bahar Utara
4133,8,Jambi,293,Muaro Jambi,Kabupaten,Jambi Luar Kota
4134,8,Jambi,293,Muaro Jambi,Kabupaten,Kumpeh
4135,8,Jambi,293,Muaro Jambi,Kabupaten,Kumpeh Ulu
4136,8,Jambi,293,Muaro Jambi,Kabupaten,Maro Sebo
4137,8,Jambi,293,Muaro Jambi,Kabupaten,Mestong
4138,8,Jambi,293,Muaro Jambi,Kabupaten,Sekernan
4139,8,Jambi,293,Muaro Jambi,Kabupaten,Sungai Bahar
4140,8,Jambi,293,Muaro Jambi,Kabupaten,Sungai Gelam
4141,8,Jambi,293,Muaro Jambi,Kabupaten,Taman Rajo / Rejo
4142,4,Bengkulu,294,Muko Muko,Kabupaten,Air Dikit
4143,4,Bengkulu,294,Muko Muko,Kabupaten,Air Majunto
4144,4,Bengkulu,294,Muko Muko,Kabupaten,Air Rami
4145,4,Bengkulu,294,Muko Muko,Kabupaten,Ipuh (Muko-Muko Selatan)
4146,4,Bengkulu,294,Muko Muko,Kabupaten,Kota Mukomuko (Mukomuko Utara)
4147,4,Bengkulu,294,Muko Muko,Kabupaten,Lubuk Pinang
4148,4,Bengkulu,294,Muko Muko,Kabupaten,Malin Deman
4149,4,Bengkulu,294,Muko Muko,Kabupaten,Penarik
4150,4,Bengkulu,294,Muko Muko,Kabupaten,Pondok Suguh
4151,4,Bengkulu,294,Muko Muko,Kabupaten,Selagan Raya
4152,4,Bengkulu,294,Muko Muko,Kabupaten,Sungai Rumbai
4153,4,Bengkulu,294,Muko Muko,Kabupaten,Teramang Jaya
4154,4,Bengkulu,294,Muko Muko,Kabupaten,Teras Terunjam
4155,4,Bengkulu,294,Muko Muko,Kabupaten,V Koto
4156,4,Bengkulu,294,Muko Muko,Kabupaten,XIV Koto
4157,30,Sulawesi Tenggara,295,Muna,Kabupaten,Barangka
4158,30,Sulawesi Tenggara,295,Muna,Kabupaten,Batalaiwaru (Batalaiworu)
4159,30,Sulawesi Tenggara,295,Muna,Kabupaten,Batukara
4160,30,Sulawesi Tenggara,295,Muna,Kabupaten,Bone (Bone Tondo)
4161,30,Sulawesi Tenggara,295,Muna,Kabupaten,Duruka
4162,30,Sulawesi Tenggara,295,Muna,Kabupaten,Kabangka
4163,30,Sulawesi Tenggara,295,Muna,Kabupaten,Kabawo
4164,30,Sulawesi Tenggara,295,Muna,Kabupaten,Katobu
4165,30,Sulawesi Tenggara,295,Muna,Kabupaten,Kontu Kowuna
4166,30,Sulawesi Tenggara,295,Muna,Kabupaten,Kontunaga
4167,30,Sulawesi Tenggara,295,Muna,Kabupaten,Kusambi
4168,30,Sulawesi Tenggara,295,Muna,Kabupaten,Lasalepa
4169,30,Sulawesi Tenggara,295,Muna,Kabupaten,Lawa
4170,30,Sulawesi Tenggara,295,Muna,Kabupaten,Lohia
4171,30,Sulawesi Tenggara,295,Muna,Kabupaten,Maginti
4172,30,Sulawesi Tenggara,295,Muna,Kabupaten,Maligano
4173,30,Sulawesi Tenggara,295,Muna,Kabupaten,Marobo
4174,30,Sulawesi Tenggara,295,Muna,Kabupaten,Napabalano
4175,30,Sulawesi Tenggara,295,Muna,Kabupaten,Napano Kusambi
4176,30,Sulawesi Tenggara,295,Muna,Kabupaten,Parigi
4177,30,Sulawesi Tenggara,295,Muna,Kabupaten,Pasi Kolaga
4178,30,Sulawesi Tenggara,295,Muna,Kabupaten,Pasir Putih
4179,30,Sulawesi Tenggara,295,Muna,Kabupaten,Sawerigadi (Sawerigading/Sewergadi)
4180,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tiworo Kepulauan
4181,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tiworo Selatan
4182,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tiworo Tengah
4183,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tiworo Utara
4184,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tongkuno
4185,30,Sulawesi Tenggara,295,Muna,Kabupaten,Tongkuno Selatan
4186,30,Sulawesi Tenggara,295,Muna,Kabupaten,Towea
4187,30,Sulawesi Tenggara,295,Muna,Kabupaten,Wa Daga
4188,30,Sulawesi Tenggara,295,Muna,Kabupaten,Wakorumba Selatan
4189,30,Sulawesi Tenggara,295,Muna,Kabupaten,Watopute
4190,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Barito Tuhup Raya
4191,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Laung Tuhup
4192,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Murung
4193,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Permata Intan
4194,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Seribu Riam
4195,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Sumber Barito
4196,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Sungai Babuat
4197,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Tanah Siang
4198,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Tanah Siang Selatan
4199,14,Kalimantan Tengah,296,Murung Raya,Kabupaten,Uut Murung
4200,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Babat Supat
4201,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Babat Toman
4202,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Batanghari Leko
4203,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Bayung Lencir
4204,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Keluang
4205,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Lais
4206,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Lalan (Sungai Lalan)
4207,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Lawang Wetan
4208,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Plakat Tinggi (Pelakat Tinggi)
4209,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Sanga Desa
4210,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Sekayu
4211,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Sungai Keruh
4212,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Sungai Lilin
4213,33,Sumatera Selatan,297,Musi Banyuasin,Kabupaten,Tungkal Jaya
4214,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Batukuning Lakitan Ulu (BTS)/Cecar
4215,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Jaya Loka
4216,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Karang Dapo
4217,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Karang Jaya
4218,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Megang Sakti
4219,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Muara Beliti
4220,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Muara Kelingi
4221,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Muara Lakitan
4222,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Nibung
4223,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Purwodadi
4224,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Rawas Ilir
4225,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Rawas Ulu
4226,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Rupit
4227,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Selangit
4228,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,STL Ulu Terawas
4229,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Sukakarya
4230,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Sumber Harta
4231,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Tiang Pumpung Kepungut
4232,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Tuah Negeri
4233,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Tugumulyo
4234,33,Sumatera Selatan,298,Musi Rawas,Kabupaten,Ulu Rawas
4235,24,Papua,299,Nabire,Kabupaten,Dipa
4236,24,Papua,299,Nabire,Kabupaten,Makimi
4237,24,Papua,299,Nabire,Kabupaten,Menou
4238,24,Papua,299,Nabire,Kabupaten,Moora
4239,24,Papua,299,Nabire,Kabupaten,Nabire
4240,24,Papua,299,Nabire,Kabupaten,Nabire Barat
4241,24,Papua,299,Nabire,Kabupaten,Napan
4242,24,Papua,299,Nabire,Kabupaten,Siriwo
4243,24,Papua,299,Nabire,Kabupaten,Teluk Kimi
4244,24,Papua,299,Nabire,Kabupaten,Teluk Umar
4245,24,Papua,299,Nabire,Kabupaten,Uwapa
4246,24,Papua,299,Nabire,Kabupaten,Wanggar
4247,24,Papua,299,Nabire,Kabupaten,Wapoga
4248,24,Papua,299,Nabire,Kabupaten,Yaro (Yaro Kabisay)
4249,24,Papua,299,Nabire,Kabupaten,Yaur
4250,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Beutong
4251,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Beutong Ateuh Banggalang
4252,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Darul Makmur
4253,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Kuala
4254,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Kuala Pesisir
4255,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Seunagan
4256,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Seunagan Timur
4257,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Suka Makmue
4258,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Tadu Raya
4259,21,Nanggroe Aceh Darussalam (NAD),300,Nagan Raya,Kabupaten,Tripa Makmur
4260,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Aesesa
4261,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Aesesa Selatan
4262,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Boawae
4263,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Keo Tengah
4264,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Mauponggo
4265,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Nangaroro
4266,23,Nusa Tenggara Timur (NTT),301,Nagekeo,Kabupaten,Wolowae
4267,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Barat
4268,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Selatan
4269,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Tengah
4270,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Timur
4271,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Timur Laut
4272,17,Kepulauan Riau,302,Natuna,Kabupaten,Bunguran Utara
4273,17,Kepulauan Riau,302,Natuna,Kabupaten,Midai
4274,17,Kepulauan Riau,302,Natuna,Kabupaten,Pulau Laut
4275,17,Kepulauan Riau,302,Natuna,Kabupaten,Pulau Tiga
4276,17,Kepulauan Riau,302,Natuna,Kabupaten,Serasan
4277,17,Kepulauan Riau,302,Natuna,Kabupaten,Serasan Timur
4278,17,Kepulauan Riau,302,Natuna,Kabupaten,Subi
4279,24,Papua,303,Nduga,Kabupaten,Alama
4280,24,Papua,303,Nduga,Kabupaten,Dal
4281,24,Papua,303,Nduga,Kabupaten,Embetpen
4282,24,Papua,303,Nduga,Kabupaten,Gearek
4283,24,Papua,303,Nduga,Kabupaten,Geselma (Geselema)
4284,24,Papua,303,Nduga,Kabupaten,Inikgal
4285,24,Papua,303,Nduga,Kabupaten,Iniye
4286,24,Papua,303,Nduga,Kabupaten,Kegayem
4287,24,Papua,303,Nduga,Kabupaten,Kenyam
4288,24,Papua,303,Nduga,Kabupaten,Kilmid
4289,24,Papua,303,Nduga,Kabupaten,Kora
4290,24,Papua,303,Nduga,Kabupaten,Koroptak
4291,24,Papua,303,Nduga,Kabupaten,Krepkuri
4292,24,Papua,303,Nduga,Kabupaten,Mam
4293,24,Papua,303,Nduga,Kabupaten,Mapenduma
4294,24,Papua,303,Nduga,Kabupaten,Mbua (Mbuga)
4295,24,Papua,303,Nduga,Kabupaten,Mbua Tengah
4296,24,Papua,303,Nduga,Kabupaten,Mbulmu Yalma
4297,24,Papua,303,Nduga,Kabupaten,Mebarok
4298,24,Papua,303,Nduga,Kabupaten,Moba
4299,24,Papua,303,Nduga,Kabupaten,Mugi
4300,24,Papua,303,Nduga,Kabupaten,Nenggeagin
4301,24,Papua,303,Nduga,Kabupaten,Nirkuri
4302,24,Papua,303,Nduga,Kabupaten,Paro
4303,24,Papua,303,Nduga,Kabupaten,Pasir Putih
4304,24,Papua,303,Nduga,Kabupaten,Pija
4305,24,Papua,303,Nduga,Kabupaten,Wosak
4306,24,Papua,303,Nduga,Kabupaten,Wusi
4307,24,Papua,303,Nduga,Kabupaten,Wutpaga
4308,24,Papua,303,Nduga,Kabupaten,Yal
4309,24,Papua,303,Nduga,Kabupaten,Yenggelo
4310,24,Papua,303,Nduga,Kabupaten,Yigi
4311,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Aimere
4312,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Bajawa
4313,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Bajawa Utara
4314,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Golewa
4315,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Golewa Barat
4316,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Golewa Selatan
4317,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Inerie
4318,23,Nusa Tenggara Timur (NTT),304,Ngada,Kabupaten,Jerebuu
